,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
MOPAS (TRY),0.5739384932930547,-0.0048412895619037635,-0.4007862726915665,0.0,0.06184436706018479,0.029877807253250455,0.04041700113284055,0.5557129962080665,-0.9078863844800429,1020809912.0,0.9921349695652174,-0.9007458304347826
DARDL (TRY),0.6959501740615284,-0.07918964112984671,-0.2735888902324607,-0.005643053086715105,0.04176677302329135,-0.02364887578726062,-0.01576065928185524,0.6551743025543187,3.1192219732571953,137715246.0,-0.3043782481474218,-0.9494233198029692
KNFRT (TRY),0.11730378789381883,-0.2589619833856291,-0.38309717269545146,0.0,0.2418780147320702,-0.6369000525818286,-0.09982698260400669,0.09644905319117443,-0.6372940225716293,376120580.0,-1.0020657954545455,0.6386105416666666
SELVA (TRY),0.3175566764942606,-0.2239546998867497,-0.3219501698754247,-0.0009966024915062288,0.13727293318233297,0.07801812004530011,0.011617474948818353,0.18054010512693236,-10.39843228335027,592031000.0,0.4416025641025641,-4.591974358974359
SOKE (TRY),0.2250586876591926,-0.08341311094833496,-0.3180746274880495,-0.0020548133786760345,0.15731699128348325,-0.20496020534822657,-0.05035035417431536,0.1485718328145328,1.1240076368784386,3578323.0,-0.6522391565329884,-0.7331217930142303
ARMGD (TRY),0.363661874971467,-0.060549669188279545,-0.1889101944867815,0.0,0.027122961793300343,0.29114425294211443,0.08007613656541634,1.0882749371394096,-0.6084901263181323,604515895.0,3.0631765805824025,-1.8639127044533303
DURKN (TRY),0.849962531285708,-0.12853307279242498,-0.11537576589707918,-0.010258275050885614,0.062305318709607954,0.12975206410202994,0.03770703383685316,0.36181390269808333,-1.1552040302762916,10130820.0,0.7636208528301887,-0.8821378867924529
ALKLC (TRY),0.6253067253069322,-0.03958010413835264,-0.23259807648469077,0.0,0.03457547015586221,0.01140836800186371,0.0057983741845034995,0.6037922584817753,-26.50501451055325,178837841.0,0.2061276875,-5.463417348214286
DMRGD (TRY),0.8631764008036172,-0.06544113547479069,-0.5414899407608377,0.0,0.11217274043137193,0.19883518434265976,0.07121742826064632,0.014157172884411219,-1.5301948727674686,139318372.0,0.7539412196438209,-1.1536769886670264
FRIGO (TRY),0.5471018236560086,-0.13689668976854846,-0.032735265342342564,0.0,0.10002091594737109,0.23713304653546907,0.057690475060130204,0.13335216642800532,-1.0359901244706795,213495599.0,0.7419377818082259,-0.7686402149250038
