,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
ASGYO (TRY),-1.4933762690748265,1.391085003893994,0.05904755313543445,-0.0,-0.18786689867755646,14.704354000943143,-0.05383519053774079,0.0,0.009813043419326458,10836637830.0,-1.6384764006069803,-0.016078440060698026
ZRGYO (TRY),1.2882562986166752,-0.05248748084596802,-0.0036067163733386706,0.0,0.0023001371035814393,0.6843704109874063,0.0480442174077928,0.09227893033703072,-0.5664913489232776,18388384318.0,0.6514032955373464,-0.36901433158201985
EKGYO (TRY),0.5395879698824794,-0.19975802342612103,-0.03310251150187568,0.0,0.012983306811771273,0.7667363838067999,0.06440795776314737,0.13490836968757658,-0.04936661296661815,446383000.0,3.472995,-0.17145
YGYO (TRY),0.07812188655399391,-3.0135030148586006,0.0,0.0,0.0008426693160951339,-26.760294278286402,-0.17807852992199355,0.07786608939388108,0.135739624630608,9465463515.0,-11.8610201412483,-1.6100104217091256
KLGYO (TRY),0.8436472829806405,-0.040896394205396557,-0.06627798035458377,0.0,0.00438061008081672,0.11667104646063681,0.033951090913991774,0.01043016415420337,-0.15383691689623774,8412685000.0,0.6148810035842294,-0.09459139784946237
AKFGY (TRY),1.9212768195533065,-0.037705386297276114,0.0,0.0,0.00034575768568869666,0.6183699128046919,0.04705407950937298,0.15597958492527997,1.3508372056429208,10086806701.0,0.3705175205128205,0.500508852051282
AVGYO (TRY),0.6390871191342105,-0.2050953206341711,0.0,0.0,0.013695155073902088,0.419500975397921,0.03961052572032783,0.0,0.33822463908924644,101502501.0,0.5844874462365591,0.19768805555555555
VKGYO (TRY),0.3861919759498758,-0.09351039173305342,-0.041508394280202934,0.0,0.002136699950707243,1.2936030796267632,0.137501830804452,0.0006221379080986908,-0.02953558820292841,772880521.0,0.8803483315942029,-0.026001605797101448
SURGY (TRY),,-inf,-inf,,inf,inf,0.03300691258592124,0.006495717052259309,2.5474211874295754,3995284278.0,1.962737886567164,4.99992007761194
AVPGY (TRY),1.6608235376107454,-0.009850466585792207,-0.0031422961424689526,0.0,0.0004631901125343852,0.5962636543715525,0.18721184225333215,0.0,-0.7086038642859921,17184633051.0,18.4515003925,-13.07480448
SEGYO (TRY),0.3009403442763917,-0.5405159780890512,0.0,0.0,0.05036711874766311,-2.435109589839302,-0.05002831094787754,0.09017141491547336,-0.08017105661576104,1454287931.0,-0.42984819508571737,0.03446138398439974
MHRGY (TRY),1.8262917791132234,-0.14937502595631735,0.0,0.0,0.00804794094119873,0.2054354263148053,0.01283101169290549,1.7144585599320642e-07,-0.49152097684378887,1220449727.0,0.10840787303506651,-0.05328474365175333
TSGYO (TRY),0.8730516530996438,-0.29353670191141823,-0.0011155769125711168,0.0,0.01093264381043465,-0.1591560841361725,-0.004240149614621411,0.033893741394594785,3.720930451300433,-693375953.0,-0.03451182153846154,-0.1284160876923077
NUGYO (TRY),1.0288457546631518,-0.09164979525711248,-0.40578442431259076,0.0,0.0037934169860457624,0.1321852186945154,0.030542939636418517,0.024639527688561983,-0.07329311200083977,-2528512194.0,0.5183802139866646,-0.037993699082743894
IDGYO (TRY),-2.1172805116677873,0.07514393329772728,-0.0,-0.0,-0.0005951469861079617,0.9424252191360825,-0.3435893823719374,0.2952918102826453,0.5002276940902561,-67535087.0,-1.0401382533333334,-0.52030596
