,Brüt Kar/Hasılat,Yönetim/Kar,Pazarlama/Kar,Arge/Kar,Amortisman/Kar,Dönem Net/Brüt Kar,Dönem Net/Toplam Varlık,Finansal Borç/Özkaynak,Sermaye Harcaması/Dönem Net,Geçmiş Yıl Kar + Yedek Akçe,Hisse Başı Kazanç,Hisse Başı Sermaye Harcaması
NTGAZ (TRY),0.5183593519378904,-0.07679906534151575,-0.17123458373736586,0.0,0.13135916020908933,0.12307248795762737,0.0734346661918799,0.09699544758399016,-1.5825804622831785,1467744096.0,0.5298583014492754,-0.838543395652174
CANTE (TRY),0.3304433235077301,-0.07896511870597682,-0.046558287063953034,-0.00026787578582731033,0.7451809523182082,-0.6113299297030714,-0.047734765443955725,0.0035249011134032807,1.6207389868022664,13875019126.0,-0.17614694242857143,-0.285488217
IZENR (TRY),0.08538740551357869,-0.13742170250155322,0.0,0.0,0.9132769032896999,-1.4965518258615431,-0.07073856158257646,0.045408267169521475,1.3166849172015622,6517361559.0,-0.38006346148337594,-0.500423827314578
GWIND (TRY),1.0499630933845896,-0.0702836523688629,-0.020897051661630965,0.0,0.25010930248791374,0.3361124195240005,0.05634283226799372,0.21914689392719336,-1.143115694728953,5460231662.0,1.5452038351851851,-1.7663467555555556
AKENR (TRY),0.03281675606247427,-0.8189632701280128,0.0,0.0,2.4656053529621365,-3.943143908685889,-0.09488481311500918,1.3537656956657629,0.03076684685078075,2810993000.0,-4.522628654184793,-0.13914702316625616
ENERY (TRY),0.17766331120417655,-0.17360142177848167,-0.003940945874567796,0.0,0.40539601986805424,0.6767619697248536,0.046581635369001305,0.09530960345448893,-1.832028416306188,6189257356.0,19.48664347586207,-35.7000845862069
AKSEN (TRY),0.4227828748750855,-0.11116401151142563,-0.0029696397321012863,0.0,0.15068406350594563,0.15006099261956266,0.024250117362120543,0.6929884424591433,-9.269662663706004,27185682326.0,1.6367984623452612,-15.172569594413266
HUNER (TRY),0.883606708490238,-0.08571473846809978,0.0,0.0,0.32195780997598245,0.6697818885117484,0.06176999325537403,0.42898436300295506,-1.4034345470488057,612829646.0,0.496808393,-0.697238062
ARASE (TRY),0.4618595041810884,-0.07022631530148009,-0.11660176557541133,0.0,0.01358434077530207,0.00860685007163458,0.00692510928645053,0.22112050203262876,-18.948471697556915,12485052294.0,0.634389616,-12.020713684
ESEN (TRY),0.6506763444634226,-0.44223166462898045,0.0,0.0,0.41501107858074243,-0.35132196935670806,-0.015107295718069904,0.3995047076995487,0.06434564218294364,6625203712.0,-0.9992016692307693,-0.06429427307692308
NATEN (TRY),0.3002623203725115,-1.1293049743432109,0.0,0.0,0.7617980605343098,-0.11358304425789872,-0.0027722593204863345,0.5921523472989279,-0.0007264060118608712,4539475571.0,-0.3003162303030303,0.00021815151515151515
AYEN (TRY),0.4980646652652785,-0.08749476321624447,0.0,0.0,0.2359975931522938,0.22644221398577183,0.03592904291898121,0.45442420426398616,0.130744940260877,5898583811.0,2.636015618018018,0.3446457045045045
MAGEN (TRY),0.6506667030527343,-0.4231812667762099,0.0,0.0,0.4054370670792447,-0.3818019662211869,-0.016662229401318274,0.2948812621537891,0.12380729459208588,8051646964.0,-0.23887758983050847,-0.029574788135593222
ENDAE (TRY),0.23610356486427175,-0.2330406155281324,0.0,0.0,1.3384260836531152,-2.447024283055318,-0.06092162017353012,0.08185686538497719,-0.014082885346269926,4236478088.0,-2.056190211480235,0.028957090998398664
LYDYE (TRY),0.6476118802444315,-0.7491116028253754,-0.003017928319497936,0.0,0.7025321495120286,27.136603681505232,0.5008928637091198,0.0,9.128250846736398e-05,-46909939.0,507.8680376717943,0.046359468449079094
ENTRA (TRY),0.4778439983372704,-0.17474679215566594,0.0,0.0,1.1688290721025856,1.3395144567577952,0.05138041763242126,0.4701286104637747,-1.2408329303041814,6475794000.0,1.0657772357723578,-1.3224514905149052
AYDEM (TRY),0.48804198136049093,-0.20033063878547638,0.0,0.0,0.9364253972981694,-3.6632587386067605,-0.20861311877447114,0.8905931913990884,0.07063712184346457,48906552282.0,-16.69543030496454,-1.179317144680851
BIOEN (TRY),0.08849419759111457,-2.016615848194065,-0.02324294381541051,0.0,3.023742446402423,0.41453766113030416,0.011476848904110878,0.9876892819065706,-6.890953607946809,2688637964.0,0.1971911,-1.358834722
PRKME (TRY),0.7608982958527827,-0.1437362264442424,-0.00754645583647049,0.0,0.5743387919331226,0.1503477719658601,0.017099643582829414,0.0,-0.6812078780644255,643185262.0,0.4906795714622054,-0.33425478968533057
CONSE (TRY),0.30376927198977105,-0.38264167515309777,0.0,0.0,0.6770828256746007,0.3647339370710118,0.0368910281102647,0.9229896639563713,-2.930902637616678,33106550.0,0.1967580233463035,-0.5766786095979247
